City,Founded,Rating,SalaryMin,SalaryMax,Salary Estimate,Hourly,Junior,Senior,remote,part-time,temp,sen,jun,Rank,Cost of Living Index,Local Purchasing Power Index,City
Redlands,1969.0,3.733333333333333,81.0,138.0,,0.0,0.0,0.18181818181818182,0.0,0.0,0.07692307692307693,1.0,,19.0,76.54999999999998,113.77999999999999,Redlands
Redmond,1988.6153846153845,3.960344827586206,49.4375,85.25,,0.008695652173913044,0.02,0.2830188679245283,0.008928571428571428,0.0,0.044642857142857144,1.0,1.0,8.0,85.77000000000025,133.4300000000002,Redmond
Redondo Beach,1939.0,3.8,,,103.0,0.0,,,0.0,0.0,1.0,,,19.0,76.55,113.78,Redondo Beach
Redwood City,2002.7111111111112,3.9637681159420306,111.45652173913044,169.93478260869566,98.42857142857143,0.0,0.75,0.9444444444444444,0.01282051282051282,0.0,0.07692307692307693,1.0,1.0,2.0,91.51000000000015,135.89999999999978,Redwood City
Reedley,1948.0,3.5,47.0,81.0,,0.0,,,0.0,0.0,0.0,,,,,,Reedley
Rego Park,1984.0,3.3,,,63.5,0.0,,,0.0,0.0,0.0,,,1.0,100.0,100.0,Rego Park
Rensselaer,,3.8,,,,0.0,,,0.0,0.0,0.0,,,20.0,75.44,105.08,Rensselaer
Renton,2001.0,4.0,45.0,84.0,,0.0,,,0.0,0.0,0.14285714285714285,,,8.0,85.77,133.43000000000004,Renton
Reston,2010.375,3.8545454545454545,88.08333333333333,125.58333333333333,,0.0,,1.0,0.08333333333333333,0.0,0.16666666666666666,1.0,,6.0,87.74,130.25,Reston
Richardson,1975.9166666666667,3.603125,47.85,98.9,67.9,0.0,1.0,1.0,0.11428571428571428,0.0,0.08571428571428572,1.0,1.0,40.0,68.03,155.3000000000001,Richardson
Richardson Springs,,4.6,70.0,119.0,,0.0,,,0.0,0.0,0.0,,,,,,Richardson Springs
Richland,1965.0,3.966666666666667,81.25,129.5,,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,,,,Richland
Richmond,1894.076923076923,3.892307692307692,83.14285714285714,128.14285714285714,,0.0,,1.0,0.07142857142857142,0.0,0.0,1.0,,44.0,67.20000000000002,112.56999999999995,Richmond
Ridgefield Park,1996.0,3.6,,,100.0,0.0,1.0,,0.0,0.0,0.0,,1.0,1.0,100.0,100.0,Ridgefield Park
Ridley Park,1916.0,3.7,37.0,44.0,,0.0,,,0.0,0.0,0.0,,,13.0,78.84,100.23,Ridley Park
Riverdale,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,51.0,64.76,129.35,Riverdale
Riverside,1856.0,3.3,,,61.0,0.0,,,0.0,0.0,0.0,,,16.0,77.695,107.005,Riverside
Riverton,,4.15,26.0,47.0,,0.0,0.0,0.07142857142857142,0.2,0.0,0.8666666666666667,1.0,,51.0,64.76,129.34999999999997,Riverton
Roanoke,1917.0,3.6,40.0,73.0,,0.0,,1.0,0.5,0.0,0.5,1.0,,40.0,68.03,155.3,Roanoke
Rochester,,3.8874999999999997,104.5,135.0,,0.0,0.0,0.0,0.037037037037037035,0.7407407407407407,0.7037037037037037,1.0,,,,,Rochester
Rockledge,,3.6,,,,0.0,,,0.0,0.0,0.0,,,49.0,65.7,102.08,Rockledge
Rocklin,1952.0,3.5,72.0,121.0,,0.0,,,0.0,0.0,0.0,,,17.0,77.0,115.4,Rocklin
Rockville,2005.25,3.8499999999999996,64.0,112.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,87.74,130.25,Rockville
Rockville Centre,1997.0,3.1,156.0,254.0,,0.0,,,0.0,0.0,0.0,,,1.0,100.0,100.0,Rockville Centre
Rolling Meadows,1937.0,3.05,65.0,92.33333333333333,85.0,0.0,,,0.25,0.0,0.25,,,11.0,80.18,113.52,Rolling Meadows
Rome,,3.9,,,,0.0,,,0.0,0.0,0.0,,,,,,Rome
Ronkonkoma,,,,,,0.0,,,0.0,0.0,0.0,,,1.0,100.0,100.0,Ronkonkoma
Roosevelt Island,,,,,,0.0,,,,,,,,1.0,100.0,100.0,Roosevelt Island
Rosemead,1950.3333333333333,4.033333333333333,88.0,133.0,104.125,0.0,,1.0,0.0,0.0,0.3333333333333333,1.0,,19.0,76.55,113.77999999999999,Rosemead
Rosemont,1989.5555555555557,3.5,62.666666666666664,98.66666666666667,72.83333333333333,0.0,,1.0,0.0,0.0,0.0,1.0,,11.0,80.18,113.52,Rosemont
Roseville,,3.8,,,,0.0,,,0.0,0.0,0.0,,,17.0,77.0,115.4,Roseville
Rosslyn,,4.5,77.0,131.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,6.0,87.74,130.25,Rosslyn
Rossmoor,1996.0,4.0,,,131.0,0.0,,1.0,0.0,0.0,0.0,1.0,,19.0,76.55,113.78,Rossmoor
Round Rock,1986.0,4.2,56.111111111111114,99.88888888888889,64.4,0.0,,1.0,0.2857142857142857,0.07142857142857142,0.14285714285714285,1.0,,41.0,67.78999999999999,145.76,Round Rock
Roy,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,51.0,64.76,129.35,Roy
Rutherford,,1.0,,,79.0,0.0,,,1.0,0.0,1.0,,,,,,Rutherford
Sacramento,1957.0,3.45,111.0,178.0,,0.0,,,0.0,0.0,0.0,,,17.0,77.0,115.40000000000002,Sacramento
Saddle Brook,1929.0,2.9,73.0,94.0,,0.0,,,0.0,0.0,0.0,,,1.0,100.0,100.0,Saddle Brook
Saint Louis,1971.2142857142858,4.1466666666666665,78.46666666666667,124.2,,0.0,,1.0,0.0,0.0,0.0,1.0,,36.0,70.77999999999999,126.32999999999997,Saint Louis
Saint Petersburg,,3.55,,,,0.0,0.0,0.5,0.2,0.0,0.0,1.0,,45.0,67.10000000000001,126.19000000000001,Saint Petersburg
Saint Petersburg Beach,2007.0,3.1,73.0,128.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,45.0,67.1,126.19,Saint Petersburg Beach
Salt Lake,,3.8,,,,0.0,,,0.0,0.0,0.0,,,51.0,64.76,129.35,Salt Lake
Salt Lake City,1983.4444444444443,3.9708333333333323,38.17857142857143,62.035714285714285,,0.0,0.0,0.30434782608695654,0.08152173913043478,0.02717391304347826,0.02717391304347826,1.0,1.0,51.0,64.76000000000018,129.3499999999997,Salt Lake City
San Antonio,1973.9008438818566,3.736851520572447,59.737752161383284,98.62824207492795,63.363138686131386,0.00966183574879227,1.0,1.0,0.10466988727858294,0.017713365539452495,0.07890499194847021,1.0,1.0,48.0,65.77999999999942,116.40000000000039,San Antonio
San Bruno,2003.25,3.755555555555555,90.875,125.125,,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,,,2.0,91.51,135.90000000000003,San Bruno
San Carlos,2010.0,3.6428571428571432,106.5,145.33333333333334,,0.0,,,0.0,0.0,0.0,,,2.0,91.51,135.90000000000003,San Carlos
San Clemente,2010.0,3.5,78.5,113.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,19.0,76.55,113.78000000000002,San Clemente
San Diego,1980.7671009771987,3.8125329815303384,88.58248472505092,143.08553971486762,78.91935483870968,0.0011737089201877935,0.9,0.9744525547445255,0.10900473933649289,0.015402843601895734,0.08293838862559241,1.0,1.0,23.0,74.2200000000008,130.19000000000148,San Diego
San Fernando,,,42.0,63.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,19.0,76.55,113.78,San Fernando
San Francisco,2000.1151515151514,3.9133757961783453,74.88888888888889,122.10144927536231,,0.004106776180698152,0.012048192771084338,0.503448275862069,0.07575757575757576,0.010822510822510822,0.0367965367965368,1.0,1.0,2.0,91.51000000000002,135.90000000000097,San Francisco
San Francisco Bay Area,,4.2,,,,0.0,,,0.0,0.0,0.0,,,2.0,91.51,135.9,San Francisco Bay Area
San Jose,1991.3076923076924,3.9404000000000003,106.28395061728395,164.26543209876544,107.08152173913044,0.0,0.4,0.9178082191780822,0.07534246575342465,0.010273972602739725,0.0684931506849315,1.0,1.0,14.0,78.63999999999967,143.48000000000047,San Jose
San Leandro,,,,,,0.0,,,0.0,0.0,0.0,,,7.0,86.51,113.6,San Leandro
San Mateo,2001.3125,3.712121212121212,75.20833333333333,123.79166666666667,,0.0,0.125,0.5882352941176471,0.07547169811320754,0.018867924528301886,0.05660377358490566,1.0,1.0,2.0,91.51000000000012,135.89999999999986,San Mateo
San Rafael,2003.0,4.1,52.0,89.0,,0.0,,,0.5,0.0,0.0,,,2.0,91.51,135.9,San Rafael
San Ramon,1992.3333333333333,4.175,57.75,102.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,7.0,86.51,113.6,San Ramon
Sandpoint,2010.5,3.75,44.0,72.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,,,,Sandpoint
Sandy,1996.0,4.3,75.5,101.5,,0.0,,,0.5,0.0,0.5,,,51.0,64.76,129.35,Sandy
Santa Ana,2014.0,4.3,63.5,90.5,,0.0,,,0.0,0.0,0.0,,,19.0,76.55,113.78,Santa Ana
Santa Barbara,2007.3333333333333,3.65,78.0,122.66666666666667,,0.0,0.0,0.5,0.3,0.0,0.0,1.0,,19.0,76.54999999999998,113.77999999999999,Santa Barbara
Santa Clara,1987.172932330827,3.9718750000000056,108.35238095238095,167.66666666666666,111.92391304347827,0.0,0.42857142857142855,0.84,0.02857142857142857,0.005714285714285714,0.03428571428571429,1.0,1.0,14.0,78.63999999999986,143.47999999999965,Santa Clara
Santa Clara Valley,,4.199999999999997,,,,0.0,,,0.0,0.0,0.0,,,14.0,78.63999999999997,143.47999999999982,Santa Clara Valley
Santa Clarita,,3.4499999999999997,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,19.0,76.55,113.78000000000002,Santa Clarita
Santa Cruz,,4.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,91.51,135.9,Santa Cruz
Santa Fe Springs,1981.0,2.6,,,155.0,0.0,,,0.0,0.0,0.0,,,19.0,76.55,113.78,Santa Fe Springs
Santa Monica,1998.6052631578948,3.8083333333333336,91.37142857142857,140.8,97.33333333333333,0.0,0.3333333333333333,0.8333333333333334,0.07017543859649122,0.017543859649122806,0.12280701754385964,1.0,1.0,19.0,76.55000000000008,113.77999999999996,Santa Monica
Sarasota,1962.0,3.6,48.0,89.0,,0.0,,,0.0,0.0,0.0,,,12.0,79.26,81.8,Sarasota
Schaumburg,1912.0,3.0,112.0,149.0,,0.0,,,0.0,0.0,0.0,,,11.0,80.18,113.52,Schaumburg
Schenectady,,3.3,,,,0.0,,,0.0,0.0,0.0,,,20.0,75.44,105.08,Schenectady
Schertz,1994.0,3.9,75.0,135.0,,0.0,,,0.0,0.0,0.0,,,48.0,65.78,116.4,Schertz
Schofield Barracks,,3.3,75.0,122.0,,0.0,,,0.0,0.0,0.0,,,4.0,89.7,88.29,Schofield Barracks
Schriever AFB,,3.9,,,,0.0,,,0.0,0.0,0.0,,,34.0,70.97,112.61,Schriever AFB
Scotts Valley,1996.0,3.5,77.0,92.0,87.0,0.0,,,0.0,0.0,0.0,,,14.0,78.64,143.48,Scotts Valley
Scottsdale,1983.865671641791,3.7475,68.48076923076923,114.98076923076923,67.52702702702703,0.0,1.0,1.0,0.15730337078651685,0.0,0.033707865168539325,1.0,1.0,43.0,67.40999999999991,127.26000000000018,Scottsdale
Seal Beach,,3.2,37.0,75.0,71.0,0.0,,,0.0,0.0,1.0,,,19.0,76.55,113.78,Seal Beach
Seaside,,4.0,,,,0.0,,,0.0,0.0,0.0,,,14.0,78.64,143.48,Seaside
Seattle,1987.4166666666667,3.769756097560966,62.163636363636364,103.0,,0.0,0.03597122302158273,0.3584905660377358,0.01559792027729636,0.0017331022530329288,0.010398613518197574,1.0,1.0,8.0,85.769999999999,133.42999999999876,Seattle
Secaucus,1969.0,3.675,81.0,143.0,86.0,0.0,,1.0,0.0,0.0,0.0,1.0,,1.0,100.0,100.0,Secaucus
Shalimar,,3.8,,,,0.0,,,,,,,,,,,Shalimar
Sheboygan,1925.0,4.9,78.0,133.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,,,,Sheboygan
Sherman Oaks,1989.5,3.55,118.25,195.25,,0.0,,1.0,0.25,0.0,0.25,1.0,,19.0,76.55,113.78,Sherman Oaks
Signal Hill,,2.9000000000000004,65.0,81.0,108.5,0.0,,1.0,0.0,0.0,0.0,1.0,,19.0,76.55,113.78000000000002,Signal Hill
Silicon Valley,,3.7,,,,0.0,,,0.0,0.0,0.0,,,14.0,78.64,143.48,Silicon Valley
Silver Spring,2004.0,4.4,48.0,80.0,,0.0,1.0,,0.0,0.0,0.0,,1.0,6.0,87.74,130.25,Silver Spring
Simi Valley,1971.0,4.2,100.0,157.33333333333334,,0.0,,1.0,0.0,0.0,0.0,1.0,,19.0,76.55,113.78000000000002,Simi Valley
Sioux Falls,,,62.0,101.0,,0.0,,,1.0,0.0,0.0,,,,,,Sioux Falls
Skokie,,2.9,64.0,117.0,,0.0,,,0.0,0.0,0.0,,,11.0,80.18,113.52,Skokie
Sleepy Hollow,,3.8,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,100.0,100.0,Sleepy Hollow
Slough,,3.6999999999999997,54.57142857142857,109.85714285714286,,0.0,1.0,1.0,0.0,0.0,0.14285714285714285,1.0,1.0,37.0,70.5,142.17,Slough
Smithfield,1974.5,3.5999999999999996,75.5,104.5,,0.0,,,0.0,0.0,0.0,,,,,,Smithfield
Somerset,2017.0,3.6,66.5,114.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,Somerset
Somerville,,4.0,110.0,145.0,,0.0,,,0.0,0.0,0.0,,,9.0,82.88,112.39,Somerville
South Gate,,,,,71.0,0.0,,,0.0,0.0,0.0,,,19.0,76.55,113.78,South Gate
South Houston,2010.0,3.5,,,49.0,0.0,,1.0,0.0,0.0,0.0,1.0,,50.0,65.13,141.31,South Houston
South Jordan,1997.0,4.112500000000001,82.0,141.0,,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,,51.0,64.76,129.34999999999997,South Jordan
South Plainfield,2001.0,3.6799999999999997,70.75,121.25,72.0,0.0,,,0.0,0.0,0.0,,,1.0,100.0,100.0,South Plainfield
South San Francisco,2004.0666666666666,4.293333333333334,76.13333333333334,117.4,,0.0,0.2222222222222222,0.75,0.0,0.0,0.0,1.0,1.0,2.0,91.51,135.90000000000006,South San Francisco
Southfield,1994.0,3.6,81.0,137.0,,0.0,,,0.0,0.0,0.0,,,54.0,63.85,78.58,Southfield
Southlake,,3.1,46.0,78.0,,0.0,,,0.5,0.0,0.0,,,40.0,68.03,155.3,Southlake
Spanish Fork,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,51.0,64.76,129.35,Spanish Fork
Spartanburg,1955.0,3.4,77.0,92.0,,0.0,,,0.0,0.0,0.0,,,,,,Spartanburg
Spokane,,3.8,,,,0.0,,,0.0,0.0,0.0,,,,,,Spokane
Spring,1986.5,4.0600000000000005,42.0,74.5,60.833333333333336,0.14285714285714285,,,0.0,0.0,0.0,,,50.0,65.13,141.30999999999997,Spring
Spring House,1887.0,4.0,87.16666666666667,151.83333333333334,61.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,78.84000000000002,100.23,Spring House
Spring Valley,,2.6,140.0,151.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,23.0,74.22,130.19,Spring Valley
Springfield,1999.75,4.361538461538461,69.57142857142857,117.92857142857143,,0.0,,1.0,0.14285714285714285,0.0,0.0,1.0,,6.0,87.74,130.25,Springfield
Springhouse Branch Post Office,1995.0,3.8,50.0,87.0,,0.0,,,0.0,0.0,0.0,,,13.0,78.84,100.23,Springhouse Branch Post Office
Stafford,2011.0,4.025,35.0,49.75,,0.25,,1.0,0.0,0.0,0.0,1.0,,50.0,65.13,141.31,Stafford
Stamford,2014.6666666666667,3.3000000000000003,70.33333333333333,122.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,1.0,100.0,100.0,Stamford
Stanford,1891.0,4.225,89.25,154.5,,0.0,,,0.0,0.0,0.0,,,14.0,78.64,143.48,Stanford
Staten Island,,2.4,48.0,96.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,1.0,100.0,100.0,Staten Island
Sterling,2010.0,4.7,68.0,119.0,,0.0,,,0.0,0.0,0.0,,,6.0,87.74,130.25,Sterling
Stickney,1998.0,2.8,,,87.0,0.0,,1.0,0.0,0.0,0.0,1.0,,11.0,80.18,113.52,Stickney
Suffolk,1914.0,3.8,43.0,69.0,,0.0,,,0.0,0.0,0.0,,,,,,Suffolk
Sugar Land,1983.75,3.85,55.6,96.8,,0.2,,1.0,0.0,0.0,0.0,1.0,,50.0,65.13,141.31,Sugar Land
Summit,1937.6666666666667,3.725,65.33333333333333,99.33333333333333,100.0,0.0,,1.0,0.0,0.0,0.0,1.0,,1.0,100.0,100.0,Summit
Sun Valley,2002.0,3.1,,,131.0,0.0,,1.0,0.0,0.0,0.0,1.0,,19.0,76.55,113.78,Sun Valley
Sunnyvale,1996.9380530973451,3.88554913294798,103.11494252873563,156.79310344827587,111.3768115942029,0.0,0.3333333333333333,0.953125,0.061224489795918366,0.01020408163265306,0.061224489795918366,1.0,1.0,14.205,78.56024999999981,143.47334999999964,Sunnyvale
Sunrise,,4.1,,,,0.0,,,0.0,0.0,0.0,,,24.0,74.16,100.26,Sunrise
Swedesboro,1941.5,3.55,,,62.5,0.0,,1.0,0.0,0.0,0.0,1.0,,13.0,78.84,100.23,Swedesboro
Sylmar,1888.0,3.8499999999999996,,,114.0,0.0,,,0.0,0.0,0.0,,,19.0,76.55,113.78,Sylmar
Syracuse,1964.0,4.1,111.0,178.0,,0.0,,,0.0,0.0,0.0,,,,,,Syracuse
Tacoma,1948.0,3.8666666666666667,50.0,63.0,,0.0,,,0.0,0.0,0.0,,,35.0,70.88,113.92,Tacoma
Tallahassee,,4.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,Tallahassee
Tampa,1994.0,3.8372093023255816,75.0,122.0,,0.0,0.029411764705882353,0.2857142857142857,0.09523809523809523,0.015873015873015872,0.06349206349206349,1.0,1.0,45.0,67.10000000000005,126.19,Tampa
Tampa Palms,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,45.0,67.1,126.19,Tampa Palms
Tarrant,,3.3,44.0,82.0,,0.0,,1.0,0.0,0.0,1.0,1.0,,40.0,68.03,155.3,Tarrant
Tarrytown,,3.875,,,,0.0,,,0.0,0.0,0.0,,,1.0,100.0,100.0,Tarrytown
Taylorsville,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,51.0,64.76,129.35,Taylorsville
Teaneck,1994.0,3.7,,,110.0,0.0,,,0.0,0.0,0.0,,,1.0,100.0,100.0,Teaneck
Tempe,1953.2413793103449,3.4695652173913043,67.46913580246914,109.93827160493827,62.74626865671642,0.0,1.0,1.0,0.08108108108108109,0.006756756756756757,0.41216216216216217,1.0,1.0,43.0,67.4099999999999,127.25999999999995,Tempe
Temple Terrace,,3.9,,,,0.0,,,,,,,,45.0,67.1,126.19,Temple Terrace
Thousand Oaks,2001.3333333333333,4.250000000000001,58.4,100.8,,0.0,,,0.1,0.0,0.0,,,19.0,76.54999999999998,113.78,Thousand Oaks
Timonium,2013.0,4.9,44.5,71.5,,0.0,,,1.0,0.0,0.0,,,22.0,74.29,125.24,Timonium
Tonawanda,,3.8,,,,0.0,,,0.0,0.0,0.0,,,25.0,73.92,107.05,Tonawanda
Topeka,1997.0,3.4,36.0,67.0,,0.0,,,0.0,0.0,0.0,,,39.0,69.17,134.63,Topeka
Torrance,1978.5555555555557,3.7624999999999997,83.83333333333333,141.66666666666666,95.5,0.0,,1.0,0.1875,0.0,0.0,1.0,,19.0,76.54999999999998,113.77999999999999,Torrance
Town of Erwin,,3.9,,,,0.0,,,0.0,0.0,0.0,,,,,,Town of Erwin
Trevose,2000.0,3.1,,,64.5,0.0,,,0.0,0.0,0.0,,,13.0,78.84,100.23,Trevose
Troy,,4.0,,,,0.0,,,0.0,0.0,0.0,,,20.0,75.44,105.08,Troy
Tualatin,,,15.0,16.0,,0.0,,,0.0,0.0,0.0,,,15.0,78.63,112.82,Tualatin
Tucson,1982.0,4.449999999999999,79.5,135.5,,0.0,,,0.5,0.0,0.0,,,32.0,72.12,105.2,Tucson
Tukwila,,3.9,,,,0.0,,,0.0,0.0,0.0,,,8.0,85.77,133.43,Tukwila
Tulsa,1996.0,2.9,57.0,94.0,,0.0,1.0,,0.0,0.0,0.0,,1.0,53.0,64.28,117.97,Tulsa
Twin Falls,2005.0,4.1,112.0,149.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,,,,Twin Falls
Tyndall Air Force Base,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,Tyndall Air Force Base
Tysons,2015.0,4.35,98.0,126.5,,0.0,,,0.0,0.0,0.0,,,6.0,87.74,130.25,Tysons
Tysons Corner,1988.0,3.75,85.0,143.0,,0.0,,,0.0,0.0,0.0,,,6.0,87.74,130.25,Tysons Corner
Union,2013.0,4.5,,,100.0,0.0,,,0.0,0.0,0.0,,,1.0,100.0,100.0,Union
Union City,1967.0,3.4,55.666666666666664,93.0,,0.0,,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,,7.0,86.51,113.59999999999998,Union City
Universal City,1906.0,3.88,104.75,171.25,,0.0,1.0,,0.0,0.0,0.0,,1.0,19.0,76.55,113.77999999999999,Universal City
University Park,1997.0,3.6,,,70.5,0.0,0.0,0.25,0.0,0.25,0.0,1.0,,28.0,72.6275,114.02,University Park
Upper Providence,1830.0,3.9,47.0,92.0,,0.0,,,0.0,0.0,0.0,,,13.0,78.84,100.23,Upper Providence
Upton,1947.0,4.175000000000001,62.0,101.0,,0.0,0.0,0.5,0.0,0.0,0.0,1.0,,1.0,100.0,100.0,Upton
Utah County,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,51.0,64.76,129.35,Utah County
Vacaville,,3.7,,,,0.0,,,0.0,0.0,0.0,,,17.0,77.0,115.4,Vacaville
Valhalla,,3.75,,,,0.0,,,0.0,0.0,0.0,,,1.0,100.0,100.0,Valhalla
Valley Cottage,,3.2,,,,0.0,,,0.0,0.0,0.0,,,1.0,100.0,100.0,Valley Cottage
Valley Forge,2007.0,4.4,57.0,108.0,,0.0,,,0.0,0.0,0.0,,,13.0,78.84,100.23,Valley Forge
Valley Stream,,,84.0,90.0,,0.0,,1.0,0.0,0.0,1.0,1.0,,1.0,100.0,100.0,Valley Stream
Vancouver,,3.1399999999999997,48.0,91.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,15.0,78.63,112.81999999999996,Vancouver
Venice,2013.0,3.0666666666666664,56.666666666666664,99.33333333333333,,0.0,1.0,,0.0,0.0,0.0,,1.0,19.0,76.55,113.78,Venice
Vicksburg,1996.0,3.4,73.5,108.0,,0.0,,,0.0,0.0,0.0,,,,,,Vicksburg
Victor,,3.8,,,,0.0,,,0.0,0.0,0.0,,,,,,Victor
Vienna,2006.75,4.225,59.5,88.5,,0.0,,1.0,0.0,0.0,0.25,1.0,,6.0,87.74,130.25,Vienna
Villa Park,,3.6,,,65.5,0.0,,,1.0,0.0,0.0,,,11.0,80.18,113.52,Villa Park
Virginia Beach,,3.1,43.0,69.0,,0.0,,,0.0,0.0,0.0,,,,,,Virginia Beach
Visalia,,3.7,47.0,81.0,,0.0,,,0.0,0.0,0.0,,,,,,Visalia
Vista,1971.0,3.0,76.0,129.0,,0.0,,,0.0,0.0,0.3333333333333333,,,23.0,74.22,130.19,Vista
Walnut,1946.0,4.4,95.0,167.0,,0.0,,,0.0,0.0,1.0,,,19.0,76.55,113.78,Walnut
Walnut Creek,1994.0,3.425,47.5,72.5,,0.0,,1.0,0.0,0.0,0.25,1.0,,7.0,86.51,113.6,Walnut Creek
Waltham,1950.6666666666667,3.871428571428571,71.71428571428571,111.14285714285714,,0.0,,1.0,0.0,0.0,0.0,1.0,,9.0,82.88,112.39,Waltham
Warminster,,3.1,68.0,89.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,78.84,100.23,Warminster
Washington,1982.081081081081,3.815909090909091,74.65217391304348,118.73913043478261,,0.021739130434782608,1.0,1.0,0.10869565217391304,0.0,0.10869565217391304,1.0,1.0,6.0,87.7399999999999,130.25,Washington
Waterbury,1935.0,3.5,59.0,101.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,1.0,100.0,100.0,Waterbury
Watertown,2008.0,4.0,49.0,88.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,9.0,82.88,112.39,Watertown
Wayne,1981.4166666666667,3.753333333333333,60.76923076923077,109.3076923076923,86.5,0.0,1.0,1.0,0.26666666666666666,0.0,0.06666666666666667,1.0,1.0,13.0,78.84,100.23,Wayne
Webster,2007.0,3.1,73.0,136.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,50.0,65.13,141.31,Webster
Weehawken,1924.5,3.9500000000000006,49.666666666666664,91.0,83.33333333333333,0.0,,1.0,0.0,0.0,0.0,1.0,,1.0,100.0,100.0,Weehawken
Wellesley,1908.0,3.0999999999999996,93.0,136.0,,0.0,,,0.0,0.0,0.0,,,9.0,82.88,112.39,Wellesley
West Chester,1987.6666666666667,3.0800000000000005,56.2,94.6,102.4,0.0,,,0.3,0.0,0.0,,,13.0,78.84000000000002,100.23,West Chester
West Conshohocken,2014.0,4.2,38.0,68.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,13.0,78.84,100.23,West Conshohocken
West Covina,,,,,85.0,0.0,,,0.0,0.0,0.0,,,19.0,76.55,113.78,West Covina
West Hills,1930.0,3.5,,,101.0,0.0,,1.0,0.0,0.0,0.0,1.0,,19.0,76.55,113.78,West Hills
West Hollywood,,4.8,,,,0.0,,,0.0,0.0,0.0,,,19.0,76.55,113.78,West Hollywood
West Jefferson,1929.0,3.1,76.5,136.5,,0.0,,,0.0,0.0,0.0,,,37.0,70.5,142.17,West Jefferson
West Jordan,,2.0,26.0,47.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,51.0,64.76,129.35,West Jordan
West Lake Hills,,,35.0,42.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,41.0,67.79,145.76,West Lake Hills
West Menlo Park,1950.0,3.2,,,172.5,0.0,,,0.0,0.0,0.0,,,2.0,91.51,135.9,West Menlo Park
West New York,,,68.0,119.0,,0.0,,1.0,1.0,0.0,0.0,1.0,,1.0,100.0,100.0,West New York
West Orange,1982.0,2.6333333333333333,107.0,140.33333333333334,,0.0,,,0.6666666666666666,0.0,0.0,,,1.0,100.0,100.0,West Orange
West Palm Beach,2013.0,4.3,116.5,134.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,24.0,74.16,100.26,West Palm Beach
West Point,1950.0,3.5999999999999996,60.6875,103.125,64.5,0.0,,1.0,0.058823529411764705,0.0,0.11764705882352941,1.0,,13.0,78.84,100.23,West Point
West University Place,2007.0,4.2,73.0,136.0,,0.0,,,0.0,0.0,0.0,,,50.0,65.13,141.31,West University Place
West Valley City,,3.2999999999999994,,,,0.0,0.0,0.5,0.0,0.0,0.0,1.0,,51.0,64.76,129.35,West Valley City
Westchester,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,24.0,74.16,100.26,Westchester
Westerville,1920.6666666666667,4.066666666666666,43.0,83.33333333333333,,0.0,,1.0,0.0,0.0,0.0,1.0,,37.0,70.5,142.17,Westerville
Westlake,1983.0,3.723809523809524,64.04761904761905,100.80952380952381,,0.0,1.0,1.0,0.047619047619047616,0.0,0.19047619047619047,1.0,1.0,40.0,68.02999999999999,155.30000000000004,Westlake
Westminster,1977.0,2.825,77.0,117.0,91.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,,27.333333333333332,73.84166666666667,127.5716666666667,Westminster
